review_id,order_id,review_score,review_comment_message,pain_point_category
ccce498d8a32b5bfb7f36f76cba3e989,b4f9debbfa5a394d7f4ab610fd8eae11,1,Ainda não recebi meu produto,Logistica_Retrasos
459c0d0a025865576d199e10d29410d7,711ae5df08388b211a1d6c1f7ae09e72,1,"Recebi o produto no prazo certo, mas está com defeito, não está funcionando! ",Calidad_Producto
452f87fdbbb74a3f8b729cd0ff13e0e9,5ff05cd5557e3cc10ba2ef800f2b8da6,1,"Até o presente momento não recebi o produto. Mais de 60 dias e nada do produto. Já entrei em contato por duas vezes com a baratheon, e não obtive nenhuma explicação. Quero uma solução para o problema. ",Logistica_Retrasos
08dd4e7efdf993d018ddae0a6db1f4c1,afa82d070bcac12eae0dd2f73d9debc8,2,Porém na foto tem três buchinhos e só veio 1..a foto confundi e o produto muito pequeno.,Producto_Incorrecto_Faltante
c311b33ad033e5dac3955ae12b3cd50e,893a5dc3f4f76c2168a2e14be5671e1d,1,"Pedi dois kits proteção para J5 prime e só chegou um, porém no site diz que já foi entregue. espero resolução!",Producto_Incorrecto_Faltante
6cc6312c741405ce7052899d16ddf6ad,9aec4e1ae90b23c7bf2d2b3bfafbd943,1,Paguei por 6 cadeiras e entregaram apenas 5,Producto_Incorrecto_Faltante
6b31864d3682f17272275220b58938f0,38aae594eaee5a2935d397fd93ca43c9,1,Vieram faltando 4 frascos!,Producto_Incorrecto_Faltante
940b9549a6c91455c4a3ec4d50e4ac3b,6c003dbcd92ab0248de7f8f2fc91fb48,1,encomenda 20 dias atrasada para ser entregue,Logistica_Retrasos
35d5b4b74b3b426709d2725bf7a6a7cc,33701411446fda95a2c013c5e38596ba,1,Eu comprei duas unidades do mesmo produto é apenas uma delas foi entregue sendo que na nota fiscal está dizendo que foram os dois produtos entregue ,Producto_Incorrecto_Faltante
00130cbe1f9d422698c812ed8ded1919,04a28263e085d399c97ae49e0b477efa,1,"O cartucho ""original HP"" 60XL não é reconhecido pela impressora, consequentemente não funcionou. Além de ter chegado com atraso de mais de 15 dias do previsto. Preciso que seja trocado. ",Logistica_Retrasos
fb4df0795751d6a47c843fd09ba0172f,a14c872deca4d99bf8414d3dfb72bc34,1,preciso muito que me envie de volta o meu pedido,Reembolso_Atencion_Cliente
7c4c2d10a57d4aab58a570a5a8ac9f2c,e269b2472c0546324acf4d09dd7acfab,1,Gostaria de esclarecimentos acerca da entrega que está em atraso ,Logistica_Retrasos
dbf78eb5345c4b811419952df0d29b33,8e10a1d1a57b6a469bc9a7a95c638b5a,1,"Entrega não realizada, sem nenhun atendimento útil que nos informassem quando a entrega será feita, 100% de descaso e completa falta de comprometimento. Protocolos abertos sem resposta alguma. Nota 0!",Logistica_Retrasos
d5c9e4d4b75e4d4e6697512c43068318,1000fd60c36051932866242b91c5ef43,1,Utilizei a chapa é quando fui higienizar no caso sem água somente com papel toalha começou a soltar tinta... no mínimo ao aquecer ela deve ter soltado nas carnes que assai produto de péssima qualidade,Calidad_Producto
134fea88f2362321d672643fb35de958,a63792bf510613cc7d8182ece331499e,1,Meu produto não foi entregue. Recebi email que vieram na minha casa e não tinha ninguém. Eu passei o dia todo em casa e não apareceu ninguém ,Logistica_Retrasos
713ddaca33912145bba4761947770a7c,88d29e2e31284a2d643ca7a77458675d,1,Produto veio com defeito é não consigo e não consigo contados com nada para me ajudar a entrar em contato para efetuar a troca,Calidad_Producto
21c0dcb224762aa2f20637dad3737340,d671370d11048a2dab56335d3d91823e,1,Estou aguardando o correios e nada do produto queria dar para minha sobrinha no natal pois foi o que ela pediu de presente para o papai noel.,Logistica_Retrasos
4415b30a89c533a4699444e162ec9aab,4f54cd2c8e8986790a962e3657390e1d,1,"Bom dia!!
Gostaria de saber como que vai ficar
Como eu ainda não recebi o meu produto ",Logistica_Retrasos
7152273d6bb7454301a27a7fb4593926,12c876d1fcac530f4415cb03afc041a6,2,A tesoura tubarão não corta nada.,Calidad_Producto
28103a5957ac97b463d956ae0c4e25aa,3b7ac17897c36edfdfc207217bae1d5d,1,"Só faltou o home-theater.
 Prazo vencido.
É para uma escola, tinha urgência.",Producto_Incorrecto_Faltante
b4cdc6a3747ac252945cb9a4e4c355c7,b70b8b3007ddfc929dca4a5c3a183853,2,"Produto veio com uma peça com defeito e tive que solicitar a peça, demorando mais alguns dias para chegar. Outro problema do produto ele é ""meio solto"", tive que eu mesmo ""apertar"" os parafusos dele.",Calidad_Producto
0ba9b45b0f41a09876e7726d03743846,8783894e49c4c084d21c71b16a5aa83c,2,"Comprei uma luminária metálica, de mesa e recebi um abajur.
Estou aguardando instruções para efetuar a troca.",Producto_Incorrecto_Faltante
bf28a1ecf4e781f8bfe278f7fcf47910,ab7903b95175ea31f7bd33718a583e88,1,Não recebi o produto até o momento e não tive explicação da loja! Absurdo!,Logistica_Retrasos
6778d8e88b9826ce74cb1aa41d5a1da6,cdeb08f89f720090a01797f553cc8fcc,1,"comprei achando que o kit de tintas fosse original como está no anúncio! no entanto, vi que fui enganado! a tampa ja estava virada para baixo, o selo foi colado, a embalagem é bem mais fina que a orig",Calidad_Producto
20dc459a9d65cff358ff31d6ef383200,8e3944fa77034393e3a23b589af8e3ba,2,Porém a caixa veio toda amassada e o pior é que o produto não veio de acordo com o anúncio estou esperando para fazer a troca ,Calidad_Producto
7150acdbbed2586e02ba3dead9271fd8,46fa06f347967f46cbaba58808c81eca,1,Ainda não recebi o produto,Logistica_Retrasos
fe1399bca9322a7bb86a9e9d6d43893d,b43889e8181d41782f7b8489b1500fef,1,"Eu comprei o relogio e c 3 dias parou de funcionar,como faço p fazer troca?",Calidad_Producto
fafb73c3ebf26412c0f6c4780ebcc9e4,2cacbc4da6d979f44adb568674fe8763,1,"Solicitei a devolução e recebi um prazo para obter a reposta do cliente. 
O cliente simplesmente não respondeu. Fiz o pedido de devolução dentro do prazo de 7 dias conforme o codigo do consumidor.",Reembolso_Atencion_Cliente
faee1f64c6044a5a2fa2f50148970a6a,fdae59a84d3050deb2efafd6b04ff6ef,1,Eram duas mochilas só recebi uma quero uma posição urgente ,Producto_Incorrecto_Faltante
8c58dbef29f1569b4adf51f78b064bc9,a6ade711f329afba041f4c8cfa9ec963,1,"No momento ainda estou aguardando o produto .Ja mandei dois emails e não obtive resposta .Falta de consideração com o cliente .Estou triste porque sou cliente antigo da lannister , ja o parceiro.....",Reembolso_Atencion_Cliente
9096dafe15b0db4985b241e81b73e050,091deda616c370d63f0bf9a3f525fb34,2,Comprei o produto e um dia depois fui olha na minha conta e estava como produto indisponível. ,Logistica_Retrasos
98e5c6962f35fb49e0ce132d43b8ed77,236087c146bdb55ebd6d5316b00308d9,1,"Produto fraco, de péssima resistência. Não vale nada!",Calidad_Producto
852675513739215804a71ec1be5cfc40,c206348085f589eaf3bcd60a005bb15c,1,Não recebi o produto até agora.,Logistica_Retrasos
6e992a3c5825c3e3f1337f0e83de1977,b48623681f64bf6e435076c84b3eb077,1,recebi um cartucho compatível e não o original especificado no site e no pedido. solicito urgente providencias e indicação a quem devo recorrer.,Producto_Incorrecto_Faltante
c97a9791ae651d85c75a27e9df56d7d1,00bd2cb7e9076e1ccc9f766fc01a4cfd,1,Cartucho genérico sendo vendido como original.,Producto_Incorrecto_Faltante
1eb9f2dac360effe058149f0a4539431,eabdb3245b41ac12ad9302904538202c,1,comprei o cobertor e veio outro modelo.,Producto_Incorrecto_Faltante
2932c7f1f600fa8fcac5200aa8412e2d,bd5e2ecf9b560ddab3d1f8c7b48ddfe2,1,O pedido era pra ter chegado dia 05/01 e até agora nada.,Logistica_Retrasos
f34af60cf9b9733a87b4a45317761c51,7018a2cb4802de2f9ed4b09b6a98e6fd,2,e remold não e confiável?,Otro
5f4f9f4fbe76b20a992d26c29bcfec2f,27f01bec8fbffea109aa86d4d3364a15,1,"Boa trade!
Comprei 2 produtos e o mesmo não foi entregue corretamente. Foi adquirido dois controles desta empresa e dentro da caixa continha somente 1. Preciso que resolvam o problema urgente.",Producto_Incorrecto_Faltante
00b7de732878b20cce90a2372559c80b,783ead164482dd5df46e82d73ee73949,2,Não sei se recomendo. O produto foi marcado no site para um tipo de celular mas quando chegou ele não serviu no celular . ,Producto_Incorrecto_Faltante
d7c398e5fac50678952aa011a472f4f9,7aa4279cc25c67bbcf033b0ffa8e5587,1,"A empresa levou 5 dias para emitir a nota fiscal e enviar o produto, desde a confirmação do pagamento.É muito tempo. Pelo rastreio do produto, está próximo e deverá ser entregue em breve. ",Problema_Fiscal_Burocracia
27196b28176f35cecb9364dbf09cd10c,ed1acc924e85e293849485a9d5dc3498,1,"Fizemos a compra no inicio do mês, já pagamos o produto e não o recebemos. A lannister, por ser uma empresa séria, deveria acompanhar mais de perto os parceiros com quem trabalha.
Muito insatisfeito",Logistica_Retrasos
d029c26ca5c0758b8cbf1e71a38173bc,dd67b7acc6c65e92fd2db3c8afd56b2c,1,Acho muito fraca está loja. ,Otro
df74ea212b51b7eb6427d6deeafea1dd,031e7d4e559a1bf08e71a419aa998d0a,1,"Entrega realizada quase dois meses após a data prevista. 
",Logistica_Retrasos
b727422067383ca9ea3fa360dda93ab5,23799ee0d85541263f0637d4b86d5e5b,1,Nunca mais compro pelo parceiro targaryen nao tem padrao de qualidade falta respeito com o consumidor ,Calidad_Producto
0ca1a90b6c0a5b78d588a5c4789805f6,9ac562006aa17a79364b32560651dd5b,1,"sempre compro nas lannister, mas me decpsionei essa vez .
tive que buscar o produto nos correios e paguei pelo frete caro .
foi alegado que não tinha ninguem em casa porem eu mesma estav de folga .",Logistica_Retrasos
d62532999a372315edad58713a0a89e6,c370da0f0fd81902eafd8ed8fbc86804,2,Era um jogo de cama 4 peças e veio de3 pecas,Producto_Incorrecto_Faltante
c2eab6d7678dc1519a04b2b067a3f72c,9446587feaf53c5f0050224c099c80e2,1,Recebi apenas 2 unodades,Calidad_Producto
365db2f855dd70d8dfff7f7db4cfeff9,2025b5bad835a500f8422436e24bd78f,1,"Não recebi o produto. E venho tentando, a 3 semanas,fazer contato por email ou telefone e não consigo. ÚNICA RESPOSTA QUE RECEBO A MINHA CONSULTA É QUE O ENVIO ESTÁ ATRASADO. ",Logistica_Retrasos
7dde5d72fe17239a16d4071e9ee5a7d7,9f7db45b6f8cc96acdf9c10d8a56bf74,1,Quero o meu produto onde está?,Reembolso_Atencion_Cliente
c635425c19f009b7a153591d9ee2a2dc,f5bece298ec65ca3b929bd174b25d419,2,"A mochila não tem muita qualidade, ja chegou descosturado, o boneco que acompanha é do camelo!
Arrependi pela compra feita.",Calidad_Producto
e685c80c040799381386f0c99c2d2518,7b9906348a4044ff73ce3034e9c8b7e9,1,"Além de ter uma prazo de entrega muito grande, mesmo ao fim dele não recebi o produto.",Logistica_Retrasos
5876a02d2c8dbc7b88a3f15a3fc00d88,14be6c27cfb9d577528738b7bb45139e,1,"Comprei 5 escovas de dentes Black com cerdas pretas. Recebi apenas 2 e não são Black, são coloridas, vermelha e roxa! Um absurdo! Fui roubada! Incompleto e errado!",Producto_Incorrecto_Faltante
32005aa6420f9edc7811b7c000f856d0,8f89466a1d909284287823b13958cb5b,1,Meses depois e ainda não recebi ,Logistica_Retrasos
af01feb1cdea736410d350c65e657e04,1d5d2c4b53d1185f9184aac9e441e521,1,"Prezados o produto veio faltando o shampoo e o creme de hidratação. 

Na embalagem veio somente o creme de pentear.",Producto_Incorrecto_Faltante
4c4357a598317eaa15557bb21d3a448d,3c003c58ad1a4915b94afef4b6ca5271,1,"Não recomendo para este tipo de produto, visto que o mesmo foi entregue com os parafusos que fixão os componentes todos enferrujados, como era urgente minha necessidade nao tive como devolver.",Calidad_Producto
c408cba58e10e74a81ba2be771798c25,7311b63eb976756358a62bb49eac4c30,1,Não recebi o produto,Logistica_Retrasos
1575e2b3d67c21efdc0124eab12fd3d7,a8da750ead7290b859a6b05d62c9522f,2,Empresa está deixando a desejar,Otro
c52185f0665c473170305b1d6bc98aeb,c34e0ceb1b974989a54cc47f2ccf12f0,1,"Como o produto veio fora da caixinha, soltos no envelope, enviei as informações do lote e as fotos para a Amazon, onde fui informado que o lote não existia e que o produto provavelmente é falso",Calidad_Producto
28f52b893a7aff4a2c1557000233a2f8,784b0448b2075a95afcf2a55310b7238,1,Estou a espera do produto à dias .. E ainda não foi entregue.,Logistica_Retrasos
1e7d721d5db91269b71391d89ac7595b,ba74b533eba0ad83712143867cf0d33a,1,"Recebi apenas uma bolsa, e eram 2",Producto_Incorrecto_Faltante
f90c0da703b7d85548121b4351f41056,ff3d19da0194cd44460fbb6fbf4ed7b3,1,um produto de muita baixa qualidade sem condições ,Calidad_Producto
e295fc88e9fe55d571d5de94efc2331e,8a98b899923f5a4f37a74af5c8b1d774,1,"Adquiri 2 Suportes e apenas recebi 1 e foi faturado os dois, porem chegou apenas o Transbike para bicicletas Aro 29. O Suporte De Parede Para Sua Bicicleta Atrio não chegou.",Producto_Incorrecto_Faltante
312a8e7f42a0c232cef194d35b7715f2,9b75fa68354ea9cd02695d002b82b109,2,"Infelizmente o baratheon teria que ter melhores parceiros, recebi o saca rolha arranhado porque veio pessimamente embalado. Não valeu a pena.",Calidad_Producto
2472b5b6cd68ea31c6e7f6a3d89bcd7f,172fa490c511f028f9fb22f36a3b0d83,1,SOLICITEI O CANCELAMENTO APÓS RECEBER UM E-MAIL INFORMANDO QUE HOUVE UM PROBLEMA COM A ENTREGA DO MESMO E REALIZEI A COMPRA DE UM PRODUTO SIMILAR E DIAS DEPOIS CHEGOU ESTE. E AGORA NÃO CANCELAM.,Reembolso_Atencion_Cliente
8ddff7b790fbde17391a9bea9830e3f3,e4e95d2b1c7eb000eefef2efea68ef15,1,Comprei o produto no inicio de fevereiro e ainda não recebi e não houve posicionamento da loja ,Logistica_Retrasos
8ffcf8f5621464088784c1246c8595b5,a7646fef3ed7769ca091e05201151fe3,1,Veio errado,Producto_Incorrecto_Faltante
fc5c31764fc9ebd841881d9801043e7e,8ba268235fbb748f118500dc2f8f9781,1,"Compramos a medida super king, mas foi entregue a king de medidas menores. A pessoa a qual presenteamos não quis trocar o produto.",Producto_Incorrecto_Faltante
edb807d2af3d6f28ce033746764c5f54,edaddb20d1600fbf9e1cd5d30a7e9198,2,Gostaria de fazer a troca do produto,Producto_Incorrecto_Faltante
33c2bc967745e7dfdf947f645ff7f3f8,e8e186c0ebe18282aada53c56e7da34f,2,"Produto de boa qualidade, porém, comprei para o modelo errado do g5. ",Producto_Incorrecto_Faltante
898e8f3e52caa63be2db89cf5f34d557,6906fe84ef6a10af6e321d71c7b46ed9,1,"QUERO DEVOLVER O PRODUTO PORQUE A LONA NÃO ENCAIXOU NA ESTEIRA. COLOQUEI O MODELO CERTO, MAS NÃO TENHO COMO SABER SE O QUE VEIO É O MESMO. A NOTA FISCAL NÃO ESPECIFICA NEM MARCA E NEM MODELO.",Producto_Incorrecto_Faltante
f0929a53fa913931c91d9ed93b9b3b42,0756f4ba0fd88d3e50c7ae0d66edfb4c,1,Estou esperando o meu produto já tem mais de 10 dias e ainda não chegou na distruidora de Juiz de Fora. ,Logistica_Retrasos
0ce17d3cc5da8225a87007a45317eeb2,2a834f698c8b713627f7729b9c164746,1,"Comprei a camisa polo azul escuro, e foi enviado verde, absurdo.",Producto_Incorrecto_Faltante
ed3188ebfdc942aca4579497c71309d7,93ce5dbe519fd117a153211be6475a39,1,PRODUTO CHEGOU NA MINHA RESIDÊNCIA TODO QUEBRADO ATÉ AGORA NÃO CONSEGUI EFETUAR A TROCA UMA FALTA DE RESPEITO!,Calidad_Producto
60b24f8ff7973a143b7a780ef137d9d2,10b26ae59835a2a63aa53e2da4ebefa9,1,"Recebi o produto de uma compra que foi cancelada pelo site no dia 07/05, e estou muito chateada com isso.",Problema_Fiscal_Burocracia
a6ac57c2f97ecf649539a0c83acc614e,33c4ff80921c70a563083f3e317f7247,1,"naó

recebinada",Logistica_Retrasos
519904b775be4641dad7d38ba5d7529a,f95884da9f9e2df5d430f7e289b3c07e,1,Vou aguardado a entrega para dizer se recomentaria ,Logistica_Retrasos
9f683186107657c18aeb6904cc42d46b,dae095a3efbcc51f73f9a75181008850,1,"O produto demora horrores para ser entregue e ficam reagendando data de entrega e nós ficamos a merce deles sempre que tento em contato sempre cai a ligação, não comprarei nunca mais nessa loja!",Logistica_Retrasos
4cebcc7b79a66a9f226e3ea56dd92641,f747f82cd6f4094876b1df81c7a50145,1,Ja tem mais de 30 dias da compra e ate agora nada da mercadoria... ,Logistica_Retrasos
29885b30477705f1d9c8b140dc36b963,1d4744e42dc6d786bbc9512601f7e49c,2,Não foi o que eu esperava.,Otro
9b124b1f41b4dc3516c5c0b514ed9284,2f5124f516a7f5e4095ef4325d67c511,1,o mesmo não tem o produto a pronta entrega não honra das datas de entrega .,Logistica_Retrasos
bbbcb16f9df6ffcb6f586559fe99db77,e82a0445876919a068e9a6101a00b14f,2,"Comprei um relógio Casio e veio riscado! Sim, riscado! Fiquei muito triste, porque além de ter pagado caro o produto veio danificado. E outra, paguei 68,00 de frete! Um absurdo isso. Nunca mais!",Calidad_Producto
c289216ef68703837cd8f53db49f5174,ab3049853be314c3dcc3721cea4438e1,1,Comprei um modelo de casinha no qual viria a Branca de neve e veio a estampa de princesa ,Producto_Incorrecto_Faltante
28ccdb164626d8d580e9070d0913951b,0e7fec3052b5bdeace9c7f2eef9df18b,1,"Quero o meu dinheiro de volta , não estou conseguindo cancelar ",Reembolso_Atencion_Cliente
42310ac5a702a5c03582f0b1ae815145,f64c7fd99793f1416dea0acbf3d9892f,1,"a base da cadeira não encachava no acento

deixou a desejar",Calidad_Producto
a93139d9d1314158c080e3db7e79618b,e5fa5a7210941f7d56d0208e4e071d35,1,"Comprei dois produtos desta loja parceira da lannister e nenhum foi entregue, ja faz Mais de dois meses e NEM Dao retorno ...",Logistica_Retrasos
b3d22c581a0e889ba152980c995888f8,47ff8d381edb0deb837f57d7805f0a56,1,Estou aguardando a entrega do meu produto. O prazo já expirou e até agora não foi entregue.,Logistica_Retrasos
83a805ef45ce81ae25df400575e6430c,032cf17f7a713287e46999fddea6051b,1,"Achei um absurdo o produto estar disponível no site, o pagamento autorizado e debitado no cartão e a entrega não realizada ""por divergência no estoque"" segundo e mail que recebi... ",Logistica_Retrasos
22af931682839c5854bbf95bec232c9f,7feb0201e5b3afef04792d32b483cc17,2,entre em contato com a lannister e estou no aguardo de uma resposta o mais breve possivel sobre pravisão de chegada do produto,Logistica_Retrasos
76dc92b770cb1550c5582c327ae5b02e,b40f10c37590cd802e26b93d102f7767,1,Recebi produto totalmente diferente do comprado. Quero trocá-lo pelo certo. Como fazer?,Producto_Incorrecto_Faltante
32a544de847d0d073ee7f518e3506265,50459e4bff96bdc46566472362da2e0d,2,"O produto estava com uma má qualidade,pensei que viesse melhor ...",Calidad_Producto
4b1e27553e341ee2ff2bebaf5e550996,31c2a1051b9b9899d82d9b980ec8775d,1,"Fiquei acompanhado o produto é ele estálava parado em Ribeirão Preto desdo dia 27 de fevereiro. Só agora, depois da data que está vindo pra São Paulo.",Logistica_Retrasos
528785db65c6445df1d15acc64599f89,c5e1ff5a434a0e128ac186bd92c1060d,2,Estou insatisfeita pela falta de atenção com o cliente! Foi solicitado no início o cancelamento do pedido no qual não fui atendida! Não pretendo comprar mais tão cedo por aqui! !! ,Reembolso_Atencion_Cliente
f4a078407fe6e19a44fba5e63ee18d53,1f6588173be9bf635ac895276a116522,1,Meu produto foi comprado em 25/02 e até agora não chegou. E nenhuma resposta foi dada. O prazo era até 19/03. Quero uma posição urgente ,Logistica_Retrasos
3efecc463794bb49916b070295f9821c,f45bdf2f89997a72c2f4c9cb37c284cd,1,"Foram pedidos 2 suportes, porém só 1 foi entregue até o momento.",Producto_Incorrecto_Faltante
4415559799a83656ace5fbbcb1bd08f3,47321cd41efe54fcdf12635bb2b59437,1,"Comprar um produto dia 24/04 e receber dia 13/05 é no mínimo bizarro. 19 dias nem o PAC demora. Comprei pelo Mercado Livre um HD na semana passada que saiu do interior de SP, e ele já chegou.",Logistica_Retrasos
ea13f408f9f91e78274f1caa2c9663d2,a5be0f3a1b2874d7a949d0234acd688f,1,"Produto chegou quebrado, ficaram de trocar",Calidad_Producto
7aa233fd42c2a8ec0d3b7da3336598f5,bd429f272e71ed50b0adf8defc8d24e1,1,"Infelizmente, virou regra no Brasil, o consumidor comprar, pagar e não receber o produto. Prazo tem que ser cumprido e, a responsabilidade é do vendedor.",Logistica_Retrasos
1b5dc3da2372e9bb5518cd37cd9a9354,2af768daf2646f316e9457e1f10b2428,2,Demorou para entregar,Logistica_Retrasos
4e8d04490fb8bbb437c3416c441c5aee,a31ecde4565b9e5e70a4ac17fb47174c,1,Sempre compro nas lojas lannister... foi a primeira vez que não recebi o produto q comprei. Inclusive já faz quase dois meses q comprei. Sempre entregam antes do prazo. Já venceu o prazo da entrega,Logistica_Retrasos
0be07054d23f0f335ee4d15f4ee9886f,04730e3327a051a939ae815e14e482e1,1,"Produto de péssima qualidade, ja chegou com o cronômetro quebrado e os botões com defeito",Calidad_Producto
80c32f972c58810802800ba01fc9f8ca,9f5054bd9a3c71702aa0917a7da29193,1,RECEBI SOMENTE 4 TONNER 78 E NAO 10 COMO FOI COMPRADO,Producto_Incorrecto_Faltante
953ed1571a10cd3835a0a09d83a4fa5d,73befa10ba4ce911961d44fc641180e6,1,"Conforme já informado faltam 2 produtos que não foram entregues. Não recebi os produtos, de 3 veio somente 1.",Logistica_Retrasos
896ab188ffe4b1249ef5c7a7a70479db,884ddcd0965c8f4d41006f07efa3c32b,2,Ainda nao recebi o produto,Logistica_Retrasos
2cc14832b5ef2ba3d5cd2376a09a882c,d8460f226ff46cc80847aa244ac3d478,1,A película veio completamente destruida.,Calidad_Producto
c203bebca89670e07bbb056df87bc773,9e1571408c90f2235bf00d6fd15f8d51,1,Ainda não recebi meu pedido e nem sei porque eu estou muito insastifeito.,Logistica_Retrasos
30339c21c1abe69dbf1cd497a3416a1a,21b395301d11765dc88d8eca4c75d0ff,1,Recebi produto errado,Producto_Incorrecto_Faltante
5f3724298f6245ce0866b61e0b403032,712f2292ec222ac15f99e7320aa4ad44,1,"O produto não é o que se vê pela internet. Tem péssimo acabamento, parece um latão reciclado, cheio de arranhões tanto no corpo quanto na tampa, uma tampa veio com um rachado, fraca atração magnética ",Calidad_Producto
ac3c94013128b8bfc366e51dbde12fe4,ebadd982d8263f974539943515e541d2,2,O produto que recebi é totalmente diferente a capa do que vende diretamente em um loja de livraria. A capa é bem fraca. Porem o impresso é bom. ,Calidad_Producto
6faba0c70369c63f6e99f49c836fe2c9,b5c037cf61074d84c0a994fa0d024064,1,A loja emitiu a NF com os 2 produtos e tinha apenas 1 Item,Problema_Fiscal_Burocracia
7d12ce7f6e649552eaa919aa33106b31,d4bec1a24c97bd17be18d77297a0f6a0,2,"Só veio um dos pendentes , preciso dos outros, conforme a nota ",Producto_Incorrecto_Faltante
32ab9c9a219a720d3db440a25e128b0f,a1e04e78fc657db74aaba58eca1e87a9,1,Não tinham o produto e só foi notificado depois de 15 dias ,Logistica_Retrasos
6ef03ffe9f829753c9624c5d69d41d8f,c5874d438cf199ea7c0f27967f6cf462,1,"A compra foi de cinco almofadas marron. Só vieram duas, com cores diferentes. Uma marron e outra grafite.",Producto_Incorrecto_Faltante
88274cd03470a13a1993553bfe903009,babf3827fed8e4f27b7d8a680af07e43,1,"comprei um conjunto de skate infantil masculino como na descrição. O skate veio de uma cor, o capacete totalmente diferente sem contar que é de isopor. E o kit de proteção veio rosa.",Calidad_Producto
f1d72c86d8801bdf634f944b525ee5e3,08edeac38b68f66bf2e8c3701badde1c,1,"muita demora para entregar, um produto tão pequeno.",Logistica_Retrasos
1dae2c23667ebc47eb45b078bb0fe4a5,48c7cdcae897b5c7615110c6dbd6c837,1,"Comprei 2 lixeiras e recebi apenas 1 item... 
Estou aguardando o envio da segunda lixeira!!

Obrigada",Producto_Incorrecto_Faltante
bf8ad702d153b8c1c73328591242c7d1,3b4ad687e7e5190db827e1ae5a8989dd,1,"Comprei um produto e não entregaram. 
Pedi o cancelado do produto.",Logistica_Retrasos
c6330ba4b1840ec01ad72c2202c2f145,6be09fd2c367b8fad5b25b1315c335bb,1,"Um dia antes do prazo final para a entrega mandaram um e-mail avisando q o produto não iria ser entregue na data combinada, fora q deram um mês para entregar, outras lojas 7 dias após pgto já entregam",Logistica_Retrasos
e9d6f6e5f41ca819d7dbeb756effb634,8453dac90d79a1163ca3cc4399801d62,1,Demorou pra vim e ainda veio errado o pedido Nice ,Logistica_Retrasos
0d592da0b11f266efd97a16956ff6417,e58b8168894c93cf61d36c90775acd85,1,"compra efetuada,debito autorizado ,pedido cancelado sem explicações.Extrema falta de respeito e consideração com os clientes.",Reembolso_Atencion_Cliente
a001edad374d7c462af21cc16014bcae,1ecd8552c5fabe586455a849370b4198,1,"Pedido totalmente errado, não tirei no correios,veio errado o produto 
tive que ir aos correios,e já tinha pago o frete(CANCELAMENTO TOTAL)",Producto_Incorrecto_Faltante
fb2caeb72f7eea125025683db5674a29,fc4e4569c5ee84762423c8111fdea8c7,1,Correspondeu as expectativas,Otro
e8d1bc0188ba7974e847024cab472cdb,7678a9ec36abfc35527725816936da8e,1,Não foi entregue o produto .,Logistica_Retrasos
ff5d51348b36d109744c450c509f5270,fef33d02a77400304a29dc5bbfe6bc4b,1,"produto não foi entregue, aguardando retorno",Logistica_Retrasos
89b197cdcc009f1c217747336d408455,7b2e4fd6ffbeee707a1def1418eb57c6,1,"Comprei 2 cadeiras interlocutores porem entregaram apenas 1 pacote. Pra minha surpresa, ao abrir, percebi q apenas 1 cadeira estava dentro da caixa embalada. Aguardo providências pois tenho a nota. ",Producto_Incorrecto_Faltante
bf203062d0c0c07b7ab216a40c08cb56,b2b9d8d0e06e619181a4436475ca7943,1,"Olá, peço que me ajude, pois na hora da entrega só entregaram 1 aparelho, e comprei 2, ja liguei varias vezes para o correio, mas eles nao atendem, por favor peço que me ajude.",Producto_Incorrecto_Faltante
1c0b75274dfc20d452ce98d5bc8f9f15,f7e6df47c78b982f0f117ad579519e15,1,produto entregue nao veio de acordo com foto ,Producto_Incorrecto_Faltante
3447a257539af4a128a74faf18c0da28,c12dc1b88c47c377eecc9384a4b1c7bb,2,"Veio menor do que o anúncio.
0.90x1.40m",Producto_Incorrecto_Faltante
05809c068ac8f403afb680d5dfe5867c,67a41e5f40c8ee15e8d00b64b363dfd0,1,"Realizei a compra e o pagamento, o prazo venceu e nada do produto ser entregue, na verdade não foi nem enviado ainda. Péssimo!",Logistica_Retrasos
870fa252470e5f589ce02213ce20cf28,b0b4242ea30f1052f0ab645adc53e415,1,"comprei o produto para usar na festa de 15 anos da minha filha. O produto não chegou. Contratempos, chateações, improviso, foi o que me restou",Logistica_Retrasos
8a3e5a69be1e3fb366f2bbe481a9b50d,10951d02d64917a34959abeb8130601e,1,"Já comprei nas lojas amerinas e não tive promeblas na entrega do produto, talves seja porque foi a propria loja que entregou, dessa vez não tive sorte, foi outra empresa que iria entregar o produto ",Logistica_Retrasos
e60f7c53e511e1d78b48da11ef6907d0,ba900c122a364faa9a3c7d271bc2308d,1,"Com relação a essa compra, não estava descriminado que tipo de produto era. Não sabia que era cartucho de tinta recarregado.
Faltou vir um dos cartuchos. Pedi preto e ciano. Na entrega só veio o pret",Producto_Incorrecto_Faltante
dc68944736ee18129b154291134e4a75,59abaffabcf78a9b635f9c5f16a8cee3,2,"NAO QUERO FICAR COM O PRODUTO, QUERO DEVOLVER, NAO ABRIR . ACHEI QUE ERA PANELAS GRANDE MAIS E PEQUENA PARECEM DE BRINQUEDO PELO TAMANHO DA CAIXA.
PRECISO ENVIAR PELO CORREIO, MIM PASSA OS PASSO ",Reembolso_Atencion_Cliente
